seats_count,total_amount,bookings_last_1min,bookings_last_10min,same_device_flag,duplicate_route_flag,account_age_days,night_booking_flag,cancellation_history_ratio,label
3,11925.0,0,2,0,0,97,0,0.112,0
7,16451.0,0,5,0,0,60,0,0.167,0
2,7801.0,1,5,0,0,53,0,0.269,0
6,22498.0,0,0,0,1,155,0,0.241,1
2,5907.0,2,5,0,0,70,0,0.27,0
4,16475.0,0,3,0,0,171,0,0.339,0
1,2486.0,0,1,0,0,85,1,0.416,0
8,23347.0,1,1,0,0,166,0,0.101,1
2,5435.0,0,1,0,0,37,0,0.026,0
1,4504.0,0,5,0,0,31,0,0.074,0
5,13669.0,3,4,0,0,150,0,0.234,0
5,19195.0,0,0,0,0,24,0,0.234,0
2,8455.0,0,0,0,1,82,0,0.413,0
3,10833.0,0,3,0,0,85,0,0.279,0
6,17181.0,0,1,0,0,32,0,0.276,0
1,3168.0,0,2,0,1,108,0,0.047,0
2,7934.0,0,1,0,0,37,0,0.093,0
1,2415.0,0,3,0,0,88,1,0.176,0
4,14002.0,1,3,0,0,61,0,0.21,0
2,7234.0,0,1,0,0,110,1,0.136,1
5,19618.0,0,5,0,0,185,0,0.183,0
2,4454.0,0,0,0,0,79,0,0.105,0
8,30005.0,3,4,1,0,144,0,0.171,1
3,12102.0,0,1,0,0,178,0,0.263,0
1,4252.0,1,6,0,0,46,0,0.052,0
3,9109.0,4,9,0,0,229,0,0.034,1
1,2490.0,2,3,0,0,151,0,0.146,1
5,19054.0,0,5,0,1,97,0,0.072,0
2,8502.0,1,2,0,0,1,0,0.044,0
2,8392.0,1,1,0,0,182,1,0.314,0
2,8101.0,0,1,0,0,9,0,0.26,1
1,3546.0,3,6,0,0,48,0,0.168,0
1,4004.0,0,5,0,0,101,1,0.32,0
2,7187.0,0,4,0,0,189,0,0.218,0
2,5885.0,1,1,0,0,108,0,0.317,0
2,6736.0,0,3,0,0,172,0,0.286,0
1,2768.0,0,1,0,0,104,0,0.077,0
1,2740.0,1,2,0,0,34,0,0.176,0
1,2959.0,3,4,0,0,81,1,0.129,0
4,13954.0,1,3,0,0,8,0,0.218,0
1,2707.0,0,0,0,0,1,1,0.248,1
1,3847.0,0,4,0,1,121,0,0.179,0
2,4960.0,0,2,0,1,167,0,0.51,0
2,7396.0,0,1,0,0,139,0,0.101,0
2,6155.0,0,2,0,0,221,0,0.206,0
3,8780.0,0,1,0,0,194,0,0.143,1
4,10953.0,1,1,0,0,48,0,0.171,0
2,8287.0,0,3,0,0,168,0,0.465,0
2,8319.0,0,3,0,0,19,0,0.012,0
2,8647.0,0,3,0,0,58,0,0.048,0
1,3697.0,0,4,0,0,125,0,0.263,0
1,3333.0,0,2,0,0,13,0,0.627,0
1,2310.0,3,3,0,0,144,0,0.067,0
1,2622.0,0,1,0,0,11,0,0.126,0
6,24588.0,0,0,0,0,181,0,0.19,0
4,14379.0,0,1,0,0,68,0,0.174,0
8,24016.0,0,1,0,0,13,0,0.136,0
3,10415.0,0,2,0,0,65,0,0.418,0
1,2252.0,0,1,1,0,128,0,0.06,0
1,2459.0,0,1,0,0,201,0,0.2,0
2,8009.0,0,3,0,0,20,1,0.139,0
3,11692.0,0,2,0,0,92,0,0.422,0
2,6871.0,0,3,0,0,123,0,0.297,0
3,12831.0,3,6,0,0,187,0,0.027,0
2,5775.0,0,1,0,0,148,0,0.11,0
1,2938.0,0,5,0,0,152,0,0.09,0
1,3293.0,4,6,0,1,193,0,0.228,0
2,4304.0,2,3,0,1,132,1,0.237,1
2,5677.0,0,2,1,0,163,0,0.342,0
4,11525.0,0,1,0,0,24,0,0.112,0
1,4635.0,0,1,0,0,67,0,0.182,0
1,2070.0,0,3,0,0,10,0,0.168,0
2,7691.0,4,8,0,0,77,0,0.115,0
3,8733.0,0,1,0,0,32,0,0.089,0
6,25934.0,0,4,0,1,82,0,0.435,0
3,8464.0,0,0,0,0,90,0,0.045,1
3,9453.0,1,4,0,0,46,0,0.085,0
4,15853.0,1,4,0,0,123,0,0.073,0
8,25579.0,3,5,0,1,76,0,0.057,0
2,6099.0,0,2,0,0,215,0,0.143,0
8,22139.0,2,4,0,0,22,0,0.187,0
1,4450.0,2,4,0,0,94,1,0.248,0
7,28546.0,3,4,0,0,104,0,0.127,0
6,19783.0,0,3,0,0,154,0,0.173,0
6,23260.0,2,3,0,0,62,0,0.051,0
3,7789.0,1,3,0,0,11,0,0.126,1
1,3745.0,0,1,0,0,112,0,0.146,0
7,22498.0,2,3,0,0,4,0,0.323,1
3,12191.0,1,1,0,0,159,0,0.163,0
8,18467.0,0,4,0,0,6,0,0.247,0
3,10334.0,0,1,0,0,138,0,0.436,0
2,5571.0,0,0,0,0,90,0,0.095,1
1,2795.0,0,1,0,0,116,0,0.161,0
3,9516.0,0,0,0,0,28,0,0.329,1
2,6309.0,0,1,0,0,104,0,0.102,0
4,13248.0,0,2,0,0,165,0,0.058,0
2,6138.0,0,1,0,0,7,0,0.336,1
2,5253.0,0,2,0,0,117,0,0.293,0
1,3544.0,0,4,0,0,3,0,0.302,0
1,3426.0,0,3,0,0,115,0,0.152,0
2,6262.0,0,3,0,0,175,0,0.406,0
2,4913.0,0,0,0,0,114,0,0.06,0
1,2977.0,0,0,0,0,52,0,0.231,0
2,8172.0,0,2,0,0,67,0,0.091,0
2,5249.0,1,1,0,0,22,0,0.114,0
1,3278.0,3,8,0,0,151,0,0.039,1
2,6219.0,0,3,0,0,12,0,0.088,0
4,15879.0,0,4,0,0,10,0,0.264,0
1,3464.0,0,3,0,0,56,0,0.095,0
3,7484.0,3,4,0,0,194,0,0.261,1
3,11147.0,1,4,0,0,229,0,0.412,0
2,5372.0,1,2,0,0,33,1,0.113,0
2,6572.0,1,2,0,0,91,1,0.106,0
1,4570.0,0,2,0,0,94,0,0.078,0
1,3174.0,0,1,0,0,305,0,0.132,0
2,8725.0,0,5,0,0,33,0,0.076,0
2,7557.0,0,2,0,0,31,0,0.267,0
3,8988.0,0,3,0,0,60,0,0.134,0
6,23749.0,0,4,0,0,55,0,0.425,1
2,6411.0,2,5,0,0,25,0,0.283,0
1,2423.0,1,2,0,1,179,0,0.178,1
7,20213.0,0,3,0,0,184,0,0.067,0
3,12185.0,0,4,0,0,6,0,0.231,0
2,5856.0,1,3,0,0,17,0,0.183,0
2,8150.0,1,1,0,0,77,0,0.137,0
1,4392.0,0,1,0,1,81,0,0.195,0
1,4580.0,1,4,0,0,16,0,0.075,0
1,3548.0,1,1,0,1,162,0,0.192,0
1,4147.0,0,4,0,0,76,0,0.126,0
1,3835.0,1,2,0,0,81,0,0.085,0
4,12339.0,0,3,0,0,73,0,0.059,0
5,19378.0,0,1,0,0,269,1,0.158,0
2,5952.0,0,5,0,0,26,1,0.253,0
1,3114.0,1,1,0,1,263,0,0.237,0
3,7425.0,0,0,0,0,15,0,0.18,0
2,8492.0,0,1,0,0,40,0,0.171,0
3,10102.0,4,6,0,0,53,0,0.085,0
1,4160.0,0,0,0,0,61,0,0.127,0
8,21392.0,3,4,0,0,188,0,0.123,0
8,31435.0,0,1,0,0,102,0,0.078,1
1,4906.0,0,2,0,0,60,0,0.098,0
8,23160.0,0,0,1,0,13,0,0.125,0
3,7335.0,0,2,1,0,7,0,0.255,1
1,3460.0,0,0,0,0,53,0,0.142,0
9,32962.0,2,4,0,0,6,1,0.104,0
1,2860.0,0,2,0,0,90,1,0.188,0
2,8300.0,0,1,0,0,17,0,0.107,0
1,2972.0,0,1,0,0,131,1,0.285,1
4,11131.0,0,4,0,0,111,0,0.082,0
5,13003.0,0,0,0,0,142,0,0.073,0
3,7736.0,0,1,0,0,80,0,0.101,0
2,8558.0,0,1,0,0,38,0,0.256,0
7,22612.0,0,0,0,0,52,1,0.2,0
2,7023.0,0,5,0,0,189,0,0.156,0
1,2154.0,0,5,0,0,32,0,0.529,1
1,3138.0,1,2,0,0,69,0,0.103,0
1,4494.0,1,3,0,0,40,0,0.141,0
7,27398.0,0,2,0,0,8,0,0.22,0
4,11915.0,3,5,0,0,29,0,0.303,1
1,3064.0,1,5,0,0,46,0,0.067,1
2,7243.0,0,3,0,0,163,1,0.286,0
2,8283.0,0,5,0,0,124,0,0.238,0
4,12465.0,1,2,0,0,66,0,0.137,0
2,4907.0,0,2,0,0,107,0,0.512,0
2,6400.0,0,2,1,1,189,0,0.066,0
3,9500.0,0,3,0,0,4,0,0.475,0
1,3970.0,0,1,1,0,4,0,0.372,0
5,15802.0,0,3,0,0,35,0,0.118,0
1,3389.0,0,1,0,0,141,0,0.461,0
1,3288.0,0,2,0,0,162,0,0.228,0
2,5872.0,0,0,0,0,19,0,0.46,0
2,5469.0,0,1,0,0,150,0,0.22,1
6,24406.0,0,3,0,0,105,0,0.295,0
2,4815.0,0,2,0,0,116,1,0.184,0
1,3670.0,0,2,0,0,74,0,0.092,0
1,3681.0,1,6,0,0,74,0,0.273,1
2,8555.0,3,4,0,0,4,0,0.276,0
1,2656.0,0,1,0,0,122,0,0.215,0
2,7239.0,0,3,0,0,112,0,0.476,0
2,7246.0,0,0,0,0,185,0,0.049,0
3,7272.0,0,0,0,1,126,0,0.164,0
3,7463.0,1,2,0,0,81,0,0.205,0
2,8302.0,0,0,0,0,21,0,0.057,0
2,4475.0,0,2,0,1,51,0,0.187,0
3,11184.0,0,5,0,0,39,0,0.242,0
2,7476.0,0,1,0,0,16,0,0.229,0
1,3950.0,0,2,0,0,34,0,0.313,0
2,5055.0,0,1,0,1,6,0,0.094,0
2,6245.0,0,5,0,0,60,0,0.489,0
1,2569.0,0,0,0,0,28,1,0.174,0
2,6683.0,2,5,0,0,63,0,0.032,0
6,17251.0,0,3,0,0,57,0,0.075,0
6,12907.0,1,5,0,1,39,0,0.412,0
2,6059.0,0,1,0,0,185,0,0.382,1
4,8449.0,0,2,0,0,21,0,0.08,0
2,8627.0,0,1,0,0,11,0,0.307,0
1,2775.0,1,3,0,0,129,0,0.355,0
2,7555.0,0,0,0,0,68,0,0.21,1
1,2835.0,0,3,0,0,34,1,0.112,0
2,6539.0,0,3,0,0,43,0,0.262,0
6,21293.0,0,3,0,0,41,0,0.068,0
4,14997.0,2,2,0,0,36,0,0.218,0
9,37355.0,0,0,0,0,149,0,0.397,1
1,3959.0,1,2,0,1,76,0,0.073,0
2,6824.0,0,0,0,0,1,1,0.065,0
2,8108.0,0,2,0,1,212,0,0.203,0
2,7206.0,0,4,0,0,124,0,0.15,0
1,3486.0,0,2,0,0,168,0,0.054,0
3,10345.0,0,2,0,0,31,0,0.114,0
2,7249.0,0,1,0,0,174,0,0.099,0
8,27878.0,0,1,0,0,97,0,0.17,0
1,4007.0,0,2,0,0,165,0,0.07,0
3,6725.0,0,5,0,0,288,0,0.107,0
3,11980.0,0,0,0,0,26,0,0.256,0
4,10800.0,4,9,0,0,54,0,0.026,1
1,3000.0,0,3,0,0,9,0,0.076,0
3,9394.0,0,0,0,0,157,0,0.41,0
1,4034.0,0,1,0,0,65,0,0.138,0
5,17217.0,0,0,0,0,38,0,0.167,0
5,18328.0,1,3,0,1,138,1,0.245,0
2,6292.0,0,4,0,0,142,0,0.17,0
3,7617.0,1,4,0,0,11,0,0.183,0
3,7558.0,2,3,0,0,66,1,0.113,0
8,28422.0,0,2,0,0,136,0,0.346,0
5,18520.0,0,2,0,0,266,0,0.147,0
10,29098.0,0,3,0,0,57,0,0.29,0
3,10438.0,0,5,0,0,159,1,0.14,0
8,21944.0,2,3,0,0,22,0,0.128,0
8,20949.0,0,2,0,0,117,0,0.073,0
5,13156.0,1,1,0,0,115,1,0.04,0
4,12484.0,0,5,0,0,107,0,0.02,0
5,16722.0,1,3,1,0,26,0,0.095,0
5,12881.0,0,1,0,0,47,0,0.123,0
3,9261.0,1,3,0,1,46,1,0.068,0
1,2765.0,0,0,0,0,157,0,0.253,0
1,3122.0,0,5,0,0,3,0,0.342,1
1,1809.0,1,2,0,0,295,0,0.15,0
2,4951.0,4,6,0,0,95,0,0.176,0
5,18602.0,0,1,0,0,9,0,0.122,0
2,4372.0,1,4,0,0,83,0,0.141,0
8,29704.0,0,4,0,0,12,0,0.374,0
6,19768.0,0,1,0,0,6,0,0.181,0
2,4368.0,0,1,0,0,16,0,0.044,0
2,7890.0,0,3,0,0,12,0,0.09,0
2,6027.0,0,1,0,0,98,0,0.17,0
5,14633.0,0,0,0,0,23,0,0.069,0
5,17132.0,0,0,0,0,140,0,0.057,0
2,6228.0,0,2,0,1,96,0,0.227,0
1,4519.0,0,1,0,0,77,0,0.48,0
2,4851.0,1,6,0,0,73,0,0.101,0
3,7267.0,0,3,0,0,180,0,0.119,0
10,34239.0,1,2,0,0,55,0,0.433,1
1,3132.0,0,4,0,0,15,0,0.048,0
4,13231.0,0,0,0,0,102,0,0.228,0
1,4229.0,0,3,0,1,98,0,0.039,0
3,10961.0,0,4,0,0,20,1,0.019,0
1,2852.0,3,5,0,0,152,0,0.379,1
1,2875.0,1,5,0,0,50,0,0.144,0
8,21344.0,0,2,0,0,2,0,0.077,0
2,4714.0,0,5,0,1,108,0,0.076,0
5,11701.0,3,6,0,0,16,0,0.297,0
3,8918.0,0,4,0,0,78,1,0.315,1
1,4125.0,0,2,0,0,62,0,0.145,0
1,2580.0,1,5,0,0,140,0,0.238,0
3,9852.0,0,0,0,0,34,0,0.477,0
2,7846.0,0,1,0,0,24,0,0.038,0
3,10075.0,0,5,0,0,9,0,0.329,0
3,9482.0,0,3,0,0,31,0,0.02,0
3,12899.0,0,3,0,0,29,0,0.326,0
3,10643.0,0,2,0,0,96,0,0.287,1
1,4210.0,0,0,0,0,48,0,0.091,0
1,4038.0,0,2,1,0,183,0,0.131,0
5,16277.0,1,5,0,0,103,0,0.12,0
7,26537.0,0,3,1,1,72,0,0.205,0
1,3524.0,0,2,0,0,62,0,0.217,0
5,16767.0,0,5,0,0,22,0,0.081,0
3,12424.0,0,1,0,1,85,0,0.283,0
4,11832.0,1,4,0,0,131,0,0.11,0
2,4909.0,0,3,0,0,33,0,0.415,0
5,15216.0,0,0,0,0,68,0,0.252,0
4,14368.0,3,6,0,0,58,0,0.177,0
1,4027.0,0,2,0,0,92,1,0.101,0
2,7540.0,0,3,0,0,79,0,0.398,0
3,12015.0,0,4,0,0,113,0,0.406,0
2,8032.0,0,0,0,1,22,0,0.445,1
1,3820.0,1,2,0,0,72,0,0.137,0
3,9505.0,1,1,0,0,47,0,0.255,0
6,24269.0,1,2,0,0,72,0,0.146,1
2,6679.0,0,0,0,0,112,0,0.267,0
1,4192.0,0,2,0,0,14,0,0.127,0
2,6793.0,0,0,0,0,92,0,0.339,0
7,18477.0,0,3,0,0,80,1,0.127,0
1,3344.0,0,5,0,0,36,0,0.118,0
6,21911.0,0,4,0,0,81,0,0.42,0
1,2239.0,4,4,0,0,311,0,0.17,0
2,6330.0,1,6,0,0,10,0,0.102,0
1,3251.0,0,0,0,0,16,0,0.143,0
3,12247.0,1,3,0,0,165,0,0.333,0
2,5367.0,0,0,0,0,113,0,0.167,0
1,3425.0,0,3,0,0,45,0,0.28,0
3,11365.0,0,0,0,0,144,0,0.116,0
1,3306.0,1,3,1,0,5,0,0.208,0
3,11693.0,0,2,0,0,105,0,0.472,0
1,3351.0,0,3,0,1,145,0,0.031,0
2,9044.0,3,3,0,0,24,0,0.098,0
1,3368.0,0,1,0,0,21,0,0.126,0
1,4621.0,0,3,0,0,85,0,0.193,0
6,22056.0,0,4,0,0,160,0,0.102,0
2,8311.0,0,2,0,0,15,0,0.276,0
4,10558.0,3,6,0,0,183,0,0.108,0
2,4631.0,2,4,0,0,154,0,0.246,0
2,4838.0,1,3,0,0,3,0,0.431,0
6,15385.0,3,4,0,0,68,0,0.115,0
7,20188.0,0,2,0,0,82,0,0.482,0
3,12587.0,0,1,0,0,53,0,0.041,0
1,2691.0,1,2,0,0,75,0,0.204,0
2,4399.0,0,4,0,0,45,0,0.235,0
1,1751.0,1,2,0,0,18,0,0.43,0
1,3382.0,0,0,0,0,75,0,0.091,0
9,37096.0,0,2,0,0,174,1,0.134,0
3,7502.0,0,2,0,0,30,0,0.093,0
1,2487.0,0,3,0,0,106,0,0.147,0
3,8754.0,0,1,0,0,89,1,0.503,0
3,12446.0,0,4,0,0,5,0,0.386,0
6,25137.0,0,0,0,0,210,0,0.15,1
2,7318.0,1,2,0,0,141,0,0.205,0
8,23836.0,0,3,0,0,158,0,0.224,0
6,19603.0,0,5,0,0,117,0,0.185,0
2,5591.0,0,5,0,0,56,1,0.304,0
3,8994.0,1,4,0,0,4,0,0.051,0
6,12794.0,2,6,0,0,6,0,0.296,0
1,2155.0,0,2,0,0,23,1,0.172,0
8,20014.0,1,3,0,1,234,0,0.042,0
6,17397.0,0,0,1,1,64,1,0.103,0
3,10235.0,0,0,0,0,49,0,0.145,0
2,5008.0,0,2,0,0,85,0,0.147,0
1,4460.0,1,1,0,0,40,0,0.099,1
2,5240.0,0,3,0,0,7,0,0.214,0
4,15691.0,0,0,0,0,130,0,0.276,0
2,5731.0,0,2,1,0,141,0,0.359,1
1,2958.0,1,4,0,1,58,0,0.164,0
8,24896.0,0,5,0,0,46,0,0.396,1
1,2591.0,1,2,0,1,23,0,0.106,0
1,2475.0,0,2,0,0,56,0,0.251,0
8,24168.0,0,1,0,0,102,0,0.186,0
2,6667.0,0,5,0,0,85,0,0.33,0
2,6249.0,1,4,0,0,0,0,0.043,0
5,16347.0,1,2,0,0,44,1,0.356,0
2,4859.0,0,0,0,0,83,0,0.43,0
1,3499.0,3,7,0,0,175,0,0.033,0
1,3675.0,0,2,0,0,185,0,0.162,0
2,6297.0,0,1,0,0,7,0,0.216,0
2,8166.0,1,4,0,0,80,0,0.392,0
4,17128.0,0,1,0,0,216,0,0.451,0
3,9122.0,1,6,0,0,60,0,0.24,0
2,6523.0,0,3,0,0,250,0,0.131,0
4,16546.0,0,1,0,0,177,1,0.133,0
4,13589.0,1,3,0,0,120,0,0.286,0
2,6222.0,0,1,0,0,43,0,0.147,0
6,20802.0,0,2,0,0,78,0,0.039,0
2,5863.0,0,1,0,1,105,0,0.088,0
3,8662.0,0,4,0,0,15,0,0.129,0
9,36501.0,0,4,0,0,258,1,0.123,1
2,7242.0,0,1,0,0,37,0,0.083,0
6,19005.0,2,6,0,0,50,0,0.043,1
2,6586.0,1,3,0,0,40,0,0.052,0
1,3217.0,0,0,0,0,168,0,0.339,0
2,6123.0,2,2,0,0,55,0,0.051,0
2,6920.0,1,3,0,0,93,0,0.283,0
6,19420.0,0,3,0,0,52,0,0.105,0
7,26833.0,1,1,0,0,131,0,0.3,1
6,16176.0,0,1,0,0,163,1,0.079,1
2,4423.0,0,5,0,0,223,0,0.208,0
3,7984.0,1,1,1,0,251,1,0.034,0
8,26640.0,2,3,0,0,1,1,0.556,1
4,15060.0,0,1,0,0,166,0,0.069,1
3,7809.0,1,4,0,0,160,0,0.095,0
8,29054.0,0,1,0,0,39,0,0.158,0
3,10024.0,0,3,0,0,26,0,0.062,0
4,16831.0,0,1,0,0,66,0,0.341,0
1,2738.0,0,1,1,0,58,0,0.152,1
3,10001.0,1,4,0,0,24,0,0.322,0
2,6226.0,0,1,0,0,216,1,0.327,0
5,13835.0,1,2,0,0,141,0,0.091,0
4,14679.0,0,0,0,0,67,0,0.104,0
1,4705.0,4,6,0,0,12,0,0.274,0
8,25608.0,1,3,0,0,116,1,0.309,0
1,4629.0,0,1,0,1,38,0,0.132,0
1,4254.0,0,1,0,0,99,0,0.097,0
1,2933.0,0,4,1,0,43,0,0.204,0
4,16000.0,0,1,0,0,39,0,0.253,0
4,12724.0,0,1,0,1,25,0,0.034,0
3,9822.0,0,5,0,0,102,1,0.022,0
3,9014.0,0,0,0,0,45,0,0.221,0
3,9365.0,0,2,0,0,26,0,0.245,0
2,7545.0,0,1,0,0,19,0,0.135,0
8,24680.0,0,0,0,0,26,0,0.19,1
3,12220.0,2,4,0,0,1,1,0.246,1
1,3601.0,0,4,0,0,62,0,0.381,0
3,10387.0,0,1,0,0,112,0,0.129,0
8,22760.0,3,5,0,0,82,0,0.305,1
4,16152.0,1,2,1,0,78,0,0.053,0
2,4963.0,1,4,1,0,11,0,0.13,0
4,14299.0,0,4,0,0,123,0,0.069,0
2,4365.0,1,2,0,0,129,0,0.37,0
5,11829.0,1,2,1,1,80,0,0.194,0
2,7413.0,0,3,0,1,221,0,0.241,0
1,4024.0,3,6,0,0,68,0,0.327,0
4,11612.0,0,2,0,0,33,0,0.296,0
3,8250.0,0,0,1,0,27,0,0.233,0
1,3061.0,0,0,0,0,44,0,0.263,0
1,2180.0,0,0,0,0,60,0,0.065,0
5,20718.0,0,4,0,0,155,0,0.083,0
3,8496.0,0,1,0,0,87,0,0.392,0
2,4509.0,0,0,0,0,93,0,0.323,0
2,7594.0,0,3,0,0,65,0,0.191,0
4,9573.0,3,3,1,0,107,0,0.281,1
2,4780.0,0,4,0,0,172,0,0.28,0
3,8522.0,0,1,0,0,204,0,0.092,0
1,3555.0,0,0,0,0,197,1,0.112,0
7,16950.0,0,0,0,1,34,0,0.63,0
2,4828.0,0,4,0,0,50,0,0.151,0
3,10058.0,0,4,0,0,22,0,0.191,0
3,10302.0,0,4,0,0,19,0,0.147,0
3,6536.0,1,5,0,0,159,1,0.227,0
1,2668.0,0,2,0,0,28,0,0.359,0
2,6119.0,1,3,0,0,71,0,0.158,0
2,8155.0,2,3,0,0,49,0,0.085,1
3,11087.0,0,2,0,0,115,0,0.087,0
5,17613.0,1,1,0,0,142,1,0.129,0
1,3650.0,1,2,0,0,115,1,0.263,0
5,14134.0,1,1,0,0,24,0,0.246,0
6,16432.0,0,2,0,0,55,0,0.254,1
1,4641.0,2,5,0,0,124,0,0.041,0
6,22914.0,0,1,0,0,34,1,0.411,0
4,15926.0,1,2,0,0,248,0,0.205,1
1,3304.0,0,2,0,0,295,0,0.226,0
7,21262.0,0,3,0,0,232,0,0.06,0
5,18079.0,0,2,0,1,76,0,0.012,0
3,11887.0,0,1,0,0,98,1,0.024,0
1,4448.0,0,5,0,0,112,0,0.197,0
1,3969.0,0,0,0,0,45,0,0.071,0
7,21560.0,0,0,0,1,15,0,0.333,0
1,2912.0,1,1,0,0,6,0,0.161,0
2,6006.0,0,4,0,0,122,0,0.287,0
1,4231.0,0,0,0,0,163,0,0.191,0
8,22424.0,3,4,0,0,116,0,0.427,1
8,20700.0,0,2,0,1,136,0,0.127,0
5,16683.0,2,5,0,0,116,0,0.187,1
1,3031.0,0,4,0,0,90,0,0.049,0
1,3374.0,0,3,0,1,69,0,0.188,0
2,6076.0,0,4,0,1,73,0,0.169,0
1,3728.0,0,3,0,0,45,0,0.153,0
4,12143.0,0,1,0,0,79,0,0.099,0
1,4170.0,2,7,0,0,94,1,0.097,0
1,4092.0,2,5,0,0,140,0,0.096,0
5,18460.0,0,1,0,0,117,0,0.198,0
7,21574.0,0,1,0,0,102,1,0.065,0
1,3049.0,0,5,0,0,128,0,0.063,0
1,4119.0,0,2,0,0,152,0,0.058,0
1,3401.0,0,0,1,0,51,0,0.121,1
8,24880.0,2,2,0,0,33,0,0.258,0
7,16879.0,0,0,0,0,83,0,0.045,1
2,6067.0,0,0,0,0,3,1,0.234,0
1,2553.0,0,1,1,0,124,0,0.2,0
1,2754.0,0,0,0,0,95,0,0.282,0
2,9065.0,0,3,0,0,258,0,0.444,0
1,3580.0,0,1,0,0,58,0,0.165,0
1,4187.0,0,4,0,0,69,0,0.327,0
9,21473.0,0,1,0,0,40,1,0.108,0
2,8958.0,0,1,0,0,75,0,0.125,0
1,3880.0,3,5,0,0,156,0,0.244,0
2,5252.0,1,2,0,0,93,0,0.297,0
2,7040.0,0,2,0,1,113,0,0.063,0
6,19320.0,1,2,0,0,51,1,0.241,0
1,2430.0,0,5,0,0,180,0,0.166,0
2,7271.0,0,5,0,0,110,0,0.13,0
2,6597.0,0,3,0,0,56,0,0.288,0
3,7746.0,0,1,0,0,20,0,0.086,0
5,19696.0,0,5,0,0,189,0,0.036,0
1,2093.0,0,3,0,0,43,0,0.176,0
1,2659.0,0,1,1,0,45,0,0.242,0
4,14443.0,3,6,0,0,1,0,0.27,1
3,10987.0,0,2,0,0,196,0,0.144,0
1,2869.0,0,0,0,0,151,0,0.255,0
1,3687.0,1,4,0,0,22,0,0.176,0
1,2569.0,0,0,0,1,166,0,0.036,0
1,4592.0,0,5,0,1,128,0,0.28,0
2,5668.0,1,2,0,0,20,0,0.134,0
2,8994.0,0,0,0,0,146,0,0.319,0
1,3358.0,1,3,0,0,35,0,0.201,0
2,4222.0,1,3,0,0,109,0,0.179,0
1,3722.0,0,4,0,0,34,0,0.386,0
2,5609.0,2,2,0,0,39,0,0.05,0
3,11313.0,1,6,0,0,6,0,0.156,1
2,6145.0,0,3,0,0,181,0,0.307,0
1,4042.0,0,3,0,0,148,0,0.301,0
2,8439.0,0,1,0,0,32,0,0.454,0
3,9838.0,0,2,0,0,96,0,0.144,0
5,15060.0,0,5,0,0,91,0,0.222,0
1,2991.0,0,1,0,0,47,0,0.364,0
1,4435.0,1,3,1,0,40,1,0.16,1
5,17278.0,0,0,0,0,121,0,0.14,0
2,8398.0,2,6,0,0,68,0,0.289,0
3,10153.0,0,1,0,0,24,0,0.217,0
2,7333.0,0,5,0,0,46,0,0.251,0
2,7972.0,0,4,0,0,76,0,0.296,0
2,4498.0,2,3,0,0,11,0,0.09,0
1,2973.0,0,0,0,0,46,0,0.188,0
7,19369.0,1,3,0,0,70,0,0.133,0
2,7098.0,1,4,0,0,231,1,0.134,0
1,3791.0,0,2,0,0,2,0,0.075,0
4,10598.0,2,5,0,0,32,0,0.313,1
6,20922.0,0,0,0,0,130,0,0.302,0
5,11645.0,1,1,0,0,138,0,0.063,0
1,3502.0,0,1,0,0,72,0,0.148,0
1,3002.0,0,2,0,0,84,0,0.327,0
6,14760.0,0,2,0,0,67,0,0.171,0
3,9210.0,1,4,0,0,152,1,0.228,0
1,2777.0,0,3,0,0,77,1,0.245,0
4,12734.0,1,3,0,0,57,1,0.23,0
7,24136.0,1,5,0,0,46,0,0.226,1
3,12454.0,0,1,0,0,172,0,0.062,0
2,7957.0,2,3,0,0,149,1,0.101,0
6,20833.0,1,5,0,1,57,1,0.204,1
2,6174.0,3,3,0,1,60,1,0.449,0
4,15074.0,0,0,0,0,59,0,0.06,0
1,4659.0,0,2,0,0,105,0,0.375,0
1,3992.0,0,1,0,0,28,0,0.192,0
1,4660.0,0,0,0,0,185,0,0.093,0
7,19834.0,4,6,0,0,24,0,0.318,0
1,4120.0,1,5,1,1,123,0,0.27,1
2,4998.0,1,4,0,0,186,0,0.249,0
1,2808.0,0,3,0,0,115,0,0.197,0
2,7575.0,0,0,0,0,39,0,0.349,0
7,24578.0,0,2,0,0,37,0,0.458,1
3,12404.0,0,3,0,0,73,0,0.121,0
3,9953.0,0,0,0,0,108,0,0.274,0
2,6436.0,0,4,0,0,252,0,0.055,0
1,2609.0,1,3,0,0,83,0,0.189,0
8,25865.0,1,4,0,0,102,0,0.167,1
1,3597.0,1,4,0,0,161,0,0.125,0
4,14903.0,1,4,0,0,35,0,0.07,0
5,21346.0,0,0,0,0,64,0,0.599,1
2,5118.0,1,3,0,0,40,0,0.363,0
3,9973.0,0,5,0,0,59,1,0.173,1
1,2916.0,0,1,0,0,92,0,0.213,0
3,9647.0,1,3,0,0,172,0,0.121,0
5,13852.0,0,3,0,0,66,0,0.194,0
4,14323.0,0,2,0,0,58,0,0.178,0
3,7230.0,0,2,0,0,43,0,0.535,0
2,7472.0,1,3,0,0,89,0,0.153,0
3,8247.0,0,1,0,0,161,0,0.273,1
1,2074.0,0,0,0,0,4,0,0.05,0
4,10673.0,0,2,0,1,49,1,0.104,0
6,18866.0,1,3,0,0,87,1,0.423,1
1,3782.0,0,3,0,0,64,0,0.329,0
